CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-29 00:00,m^3/s,971.535,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-30 00:00,m^3/s,798.84,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-31 00:00,m^3/s,593.05,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-01 00:00,m^3/s,726.628,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-02 00:00,m^3/s,770.568,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-03 00:00,m^3/s,1689.473,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-04 00:00,m^3/s,1722.6505,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-05 00:00,m^3/s,638.068,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-06 00:00,m^3/s,585.991,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-07 00:00,m^3/s,568.3435,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-08 00:00,m^3/s,596.8015,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-09 00:00,m^3/s,668.08,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-10 00:00,m^3/s,668.08,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-11 00:00,m^3/s,611.8075,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-12 00:00,m^3/s,547.1665,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-13 00:00,m^3/s,515.831,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-14 00:00,m^3/s,688.99,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-15 00:00,m^3/s,822.4,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-16 00:00,m^3/s,571.873,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-17 00:00,m^3/s,449.651,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-18 00:00,m^3/s,684.808,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-19 00:00,m^3/s,469.428,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-20 00:00,m^3/s,529.519,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-21 00:00,m^3/s,466.1135,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-22 00:00,m^3/s,443.132,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-23 00:00,m^3/s,439.8725,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-24 00:00,m^3/s,499.2585,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-25 00:00,m^3/s,492.6295,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-26 00:00,m^3/s,634.3165,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-08-27 00:00,m^3/s,564.814,Preliminar
