,Codigo,Nombre,Departamento,Municipio
450,25027420,VICTORIA LA [25027420],Bolívar,Margarita
451,12015080,CERRAZON LA [12015080],Antioquia,Chigorodo
452,26240050,UNION LA HACIENDA [26240050],Antioquia,Caceres
453,13010040,FLECHA LA [13010040],Córdoba,Tierralta
454,13015010,URRA 2 [13015010],Córdoba,Tierralta
455,26247040,BUENOS AIRES [26247040],Antioquia,Caceres
456,27035030,SANTA MARGARITA [27035030],Antioquia,El Bagre
457,27030150,ASI ES LA VIDA [27030150],Antioquia,El Bagre
458,23195140,LLANA LA [23195140],Cesar,San Alberto
459,25028370,GUAYABAL [25028370],Bolívar,Barranco De Loba
460,25020200,PAILITAS [25020200],Cesar,Pailitas
461,25027520,OREJERO [25027520],Sucre,Sucre
462,13070180,CARRILLO [13070180],Córdoba,San Pelayo
463,25027330,PENONCITO [25027330],Bolívar,El Penon
464,16070010,PUERTO BARCO [16070010],Norte de Santander,Tibu
465,25027570,PALENQUITO [25027570],Bolívar,Pinillos
466,14015010,GALERAZAMBA  ,Bolívar,Santa Catalina
467,25021310,POZON EL [25021310],Bolívar,Hatillo De Loba
468,25020750,TABLITAS LAS [25020750],Sucre,San Benito Abad
469,13077130,POLITO EL [13077130],Córdoba,Cienaga De Oro
470,25028290,NUEVO PORVENIR [25028290],Bolívar,Margarita
471,25025290,ARGENTINA LA [25025290],Cesar,Pailitas
472,25028200,PUERTO LOPEZ [25028200],Bolívar,Pinillos
473,25028310,SAN MIGUEL [25028310],Magdalena,El Banco
474,25028330,LADRILLERAS [25028330],Magdalena,El Banco
475,25027290,SITIO NUEVO [25027290],Bolívar,Magangue
476,25027530,BARBOSA [25027530],Bolívar,Magangue
477,25027860,VILLA TERESA [25027860],Sucre,San Benito Abad
478,25021200,NEGRITOS LOS [25021200],Magdalena,El Banco
479,13077010,SABANA NUEVA [13077010],Córdoba,San Pelayo
480,28010200,HATICO D LOS INDIO [28010200],La Guajira,San Juan Del Cesar
481,25027540,MORENEROS BOCA [25027540],Bolívar,Pinillos
482,25028150,ILUSION LA [25028150],Bolívar,Pinillos
483,25028320,SALTO EL [25028320],Magdalena,El Banco
484,13070030,SABANA NUEVA [13070030],Córdoba,San Pelayo
485,29065070,RUBI EL [29065070],Magdalena,Zona Bananera
486,24015512,GAMBITA,Santander,Gambita
487,28010380,PORVENIR [28010380],La Guajira,Distraccion
488,29065060,VIRGINIA LA HACIENDA [29065060],Magdalena,Zona Bananera
489,15060260,ANTILLAS LAS [15060260],La Guajira,Fonseca
490,29065040,RIO FRIO [29065040],Magdalena,Zona Bananera
491,29065050,SAN PEDRO D LA SIE [29065050],Magdalena,Cienaga
492,29060280,SAN ISIDRO [29060280],Magdalena,Zona Bananera
493,29060160,ENANO EL [29060160],Magdalena,Zona Bananera
494,29067070,RIO FRIO [29067070],Magdalena,Cienaga
495,15067200,EL SILENCIO ,La Guajira,Fonseca
496,29045190,AEROPUERTO E. CORTISSOZ ,Atlantico,Soledad
497,15067150,PUENTE GUAJIRO ,La Guajira,Barrancas
498,29060310,SEVILLANO [29060310],Magdalena,Cienaga
499,25020760,SANTIAGO APOSTOL [25020760],Sucre,San Benito Abad
500,25020660,ZAPATOZA [25020660],Cesar,Curumani
501,15060060,LOMITAS LAS [15060060],La Guajira,Barrancas
502,15067080,MAGUEYES LOS [15067080],La Guajira,Barrancas
503,15060050,SABANAS DE MANUELA [15060050],La Guajira,Distraccion
504,15060190,FONSECA [15060190],La Guajira,Fonseca
505,15060290,CERCADO EL ,La Guajira,Fonseca
506,15067290,PORCIOSA [15067290],La Guajira,Albania
507,14010100,PINTADA LA [14010100],Atlantico,Tubara
508,29047080,DARCENA BARRANQUIL [29047080],Atlantico,Barranquilla
509,35107040,GUAICARAMO  ,Meta,Barranca De Upia
510,29040230,PUERTO COLOMBIA [29040230],Atlantico,Puerto Colombia
511,15067170,SAN FRANCISCO [15067170],La Guajira,Barrancas
512,29040450,BARRANQUILLA SEDE [29040450],Atlantico,Barranquilla
513,15067130,POZO HONDO [15067130],La Guajira,Barrancas
514,15060030,CRUZ LA HACIENDA [15060030],La Guajira,Barrancas
515,15065020,PUEBLITO EL HACIENDA [15065020],La Guajira,San Juan Del Cesar
516,29045100,BASE NAVAL [29045100],Atlantico,Barranquilla
517,21205710,JARDIN BOTANICO  ,Bogotá,"Bogota, D.C"
518,29060210,PALMA LA [29060210],Magdalena,Cienaga
519,29060120,TASAJERA [29060120],Magdalena,Puebloviejo
520,21205910,LA COSECHA ,Cundinamarca,Zipaquira
521,23195180,ESCUELA AGRICOLA CACHIRA [23195180],Norte de Santander,Cachira
522,12010090,TRIGANA [12010090],Antioquia,Carepa
523,12010080,SANTA ISABEL [12010080],Antioquia,Carepa
524,21097120,LA ESPERANZA ,Huila,Palermo
525,27040030,ESMERALDA LA [27040030],Antioquia,Caucasia
526,23190500,SAN ALBERTO [23190500],Cesar,San Alberto
527,12010010,TORMENTO EL [12010010],Antioquia,Turbo
528,16025030,SALAZAR [16025030],Norte de Santander,Salazar
529,16027010,POMARROSOS LOS [16027010],Norte de Santander,Salazar
530,23180100,SITIO NUEVO [23180100],Santander,Puerto Wilches
531,23187280,SITIO NUEVO [23187280],Santander,Puerto Wilches
532,27030060,AMACERI [27030060],Antioquia,El Bagre
533,13017050,URRA SANDUBO [13017050],Córdoba,Tierralta
534,12017080,CAREPA [12017080],Antioquia,Carepa
535,23190150,ESCUELA AGROPECUARI [23190150],Norte de Santander,Cachira
536,13017030,SALTO VIEJO [13017030],Córdoba,Tierralta
537,26250090,PIAMONTE [26250090],Antioquia,Caceres
538,16020390,SALAZAR [16020390],Norte de Santander,Salazar
539,25010060,URE [25010060],Córdoba,San Jose De Ure
540,12010050,TOSCANA LA [12010050],Antioquia,Carepa
541,26247010,PALMIRA HACIENDA  ,Antioquia,Caceres
542,23190810,PLANES LOS [23190810],Cesar,San Alberto
543,12015070,AEROPUERTO LOS CEDROS [12015070],Antioquia,Carepa
544,16010010,VILLA DEL ROSARIO [16010010],Norte de Santander,Villa Del Rosario
545,12015020,UNIBAN [12015020],Antioquia,Apartado
546,12017030,VICTORIA LA [12017030],Antioquia,Apartado
547,12017050,PUENTE CARRETERA [12017050],Antioquia,Apartado
548,25027600,MAJATA [25027600],Bolívar,Magangue
549,25028380,ZORRO 1 [25028380],Bolívar,Mompos
550,26240060,MANIZALES [26240060],Antioquia,Caceres
551,25028390,ZORRO 2 [25028390],Bolívar,Mompos
552,25028400,ZORRO 3 [25028400],Bolívar,Mompos
553,12045020,CRISTO REY  ,Córdoba,Puerto Escondido
554,25020670,RAYA LA [25020670],Cesar,Pailitas
555,25027850,BELEN [25027850],Magdalena,El Banco
556,25021270,CANDELARIA [25021270],Bolívar,Mompos
557,25021180,SANTA CRUZ [25021180],Bolívar,Mompos
558,25028100,ZORRO EL [25028100],Bolívar,Mompos
559,25027320,SAN ROQUE [25027320],Bolívar,Margarita
560,25021380,SAN ROQUE ALERTAS [25021380],Magdalena,El Banco
561,25028160,LIMONES LOS [25028160],Bolívar,Pinillos
562,13070330,ICOTEAS LAS [13070330],Córdoba,Cotorra
563,25028070,DONA ANA [25028070],Bolívar,Magangue
564,25028110,CANDELARIA [25028110],Bolívar,Mompos
565,25028090,SANTA CRUZ [25028090],Bolívar,Mompos
566,25021090,SANTA ROSA [25021090],Bolívar,San Fernando
567,25028340,JAGUA [25028340],Bolívar,Mompos
568,25021290,JOLON EL [25021290],Bolívar,San Fernando
569,25021330,GUAYMARAL [25021330],Bolívar,Mompos
570,25020890,CHILLOA [25020890],Bolívar,Margarita
571,25027550,ALGARROBAL [25027550],Magdalena,El Banco
572,25027720,BARRANCONES [25027720],Cesar,Chimichagua
573,13017020,LIMON EL [13017020],Córdoba,Tierralta
574,13025020,ESMERALDA LA [13025020],Córdoba,Tierralta
575,13070210,COTORRA [13070210],Córdoba,Cotorra
576,13070310,CHIMA [13070310],Córdoba,Chima
577,13070300,CHIMA [13070300],Córdoba,Chima
578,13077220,BAJO GRANDE [13077220],Córdoba,San Andres De Sotavento
579,13077260,CUESANTA ABAJO [13077260],Córdoba,San Andres De Sotavento
580,16070020,PISTA LA [16070020],Norte de Santander,Tibu
581,13075010,CHIMA [13075010],Córdoba,Chima
582,29060080,COCOS LOS   [29060080],Magdalena,Sitionuevo
583,15067010,LOMA LINDA [15067010],La Guajira,Barrancas
584,15067160,ABAJO BOCATOMA [15067160],La Guajira,Barrancas
585,15060040,LAGUNITAS [15060040],La Guajira,Barrancas
586,29045120,FLORES LAS [29045120],Atlantico,Barranquilla
587,15060090,GUACAMAYO [15060090],La Guajira,Hato Nuevo
588,15067090,CAMPAMENTO [15067090],La Guajira,Barrancas
589,15060280,CERREJON CARBOCOL [15060280],La Guajira,Barrancas
590,15010070,FILTRO DE AGUA [15010070],Magdalena,Cienaga
591,15065110,CAURINA [15065110],La Guajira,Barrancas
592,15067140,CHANCLETA LA [15067140],La Guajira,Barrancas
593,15030040,ALTO RIO ANCHO [15030040],La Guajira,Dibulla
594,15030050,CERRO CUBA [15030050],La Guajira,Dibulla
595,15065170,ESPINAL EL [15065170],La Guajira,Hato Nuevo
596,15067040,GUAMITO HACIENDA [15067040],La Guajira,Barrancas
597,15060210,TAJO SUR [15060210],La Guajira,Barrancas
598,15067110,REMEDIOS [15067110],La Guajira,Albania
599,15010310,FILO CARTAGENA [15010310],Magdalena,Santa Marta
600,15065100,CRUZ LA HACIENDA [15065100],La Guajira,Hato Nuevo
601,15060120,PALMAR EL HACIENDA [15060120],La Guajira,Barrancas
602,15060160,PAJONALES HACIENDA [15060160],La Guajira,Barrancas
603,15010030,GUACHACA 2 [15010030],Magdalena,Santa Marta
604,15080100,PAN GRANDE [15080100],La Guajira,Maicao
605,14019040,TAJAMAR OCCIDENTAL [14019040],Atlantico,Barranquilla
606,15010160,DELICIAS LAS [15010160],Magdalena,Santa Marta
607,15015110,ALTO DE MIRA [15015110],Magdalena,Santa Marta
608,15060200,ROCHE [15060200],La Guajira,Barrancas
609,35035110,SALINAS DE UPIN  ,Meta,Restrepo
610,15010140,TORRE TV [15010140],Magdalena,Santa Marta
611,15030030,ALTO RIO DIBULLA [15030030],La Guajira,Dibulla
612,15040020,JUANA VIEJA [15040020],La Guajira,San Juan Del Cesar
613,11057020,SAN ANTONIO PADUA  ,Antioquia,Vigia Del Fuerte
614,23190110,LIBANO EL [23190110],Cesar,San Alberto
615,16025010,CARMEN DE TONCHALA [16025010],Norte de Santander,Cucuta
616,16027310,TERMOTASAJERO ,Norte de Santander,Durania
617,16020520,TERMOTASAJERO ,Norte de Santander,Durania
618,11135010,SAUTATA [11135010],Chocó,Riosucio
619,13027030,CANAFINA [13027030],Córdoba,Tierralta
620,23187060,VIJAGUAL [23187060],Santander,Puerto Wilches
621,16010190,ROSARIO EL [16010190],Norte de Santander,Villa Del Rosario
622,26240100,GUARUMO,Antioquia,Caceres
623,12010060,LORENA LA [12010060],Antioquia,Apartado
624,16020030,SANTIAGO CAIMITO [16020030],Norte de Santander,Santiago
625,23205050,CANELOS  ,Bolívar,Santa Rosa Del Sur
626,12010070,CASCO EL [12010070],Antioquia,Apartado
627,25010010,PUERTO LIBERTADOR [25010010],Córdoba,Puerto Libertador
628,16020010,GRAMALOTE [16020010],Norte de Santander,Gramalote
629,16020280,URIMACO [16020280],Norte de Santander,San Cayetano
630,16020190,CORNEJO [16020190],Norte de Santander,San Cayetano
631,12010160,SAN JOSE APARTADO [12010160],Antioquia,Apartado
632,13017010,DESPENSA LA [13017010],Córdoba,Tierralta
633,23200020,CANELOS LOS [23200020],Bolívar,Santa Rosa Del Sur
634,12017060,APARTADO [12017060],Antioquia,Apartado
635,13025030,DESPENSA LA [13025030],Córdoba,Tierralta
636,23197080,SAN ALBERTO MIRA 6 [23197080],Santander,Puerto Wilches
637,16027100,CORNEJO [16027100],Norte de Santander,San Cayetano
638,25021000,GALERAS [25021000],Sucre,Galeras
639,15015060,SAN LORENZO  ,Magdalena,Santa Marta
640,25021260,BARRANCO DE YUCA [25021260],Bolívar,Magangue
641,25027690,PUENTE PEATONAL [25027690],Sucre,Since
642,25020990,HATO NUEVO [25020990],Sucre,Corozal
643,25021040,MENCHIQUEJO [25021040],Magdalena,El Banco
644,25020270,SALOA [25020270],Cesar,Chimichagua
645,25027140,SALOA [25027140],Cesar,Chimichagua
646,25028060,SAN JAVIER [25028060],Bolívar,Mompos
647,25027710,CULEBRERA LA [25027710],Sucre,Galeras
648,16050140,JURISDICCIONES [16050140],Norte de Santander,Abrego
649,16010170,ESCOBAL EL [16010170],Norte de Santander,Cucuta
650,13077160,VENECIA [13077160],Córdoba,San Andres De Sotavento
651,25028050,SAN FRANCISCO [25028050],Bolívar,Mompos
652,25021580,CURUMANI D C [25021580],Cesar,Curumani
653,25027080,GRACIAS A DIOS HACIENDA [25027080],Cesar,Curumani
654,13070430,VENECIA [13070430],Córdoba,San Andres De Sotavento
655,25020250,CURUMANI [25020250],Cesar,Curumani
656,13077170,LORICA [13077170],Córdoba,Lorica
657,25020900,SAN SEBASTIAN [25020900],Magdalena,San Sebastian De Buenavista
658,13077060,COTOCA ABAJO  ,Córdoba,Lorica
659,13077030,PALMA CENTRAL [13077030],Córdoba,Lorica
660,13077210,ESMERALDA LA [13077210],Córdoba,San Andres De Sotavento
661,13077250,MARIA LA [13077250],Sucre,Sincelejo
662,13077270,CRUZ CHIQUITA [13077270],Córdoba,San Andres De Sotavento
663,13087010,JUNIN [13087010],Córdoba,San Bernardo Del Viento
664,25027920,MAGANGUE [25027920],Bolívar,Magangue
665,25025110,MAGANGUE [25025110],Bolívar,Magangue
666,25028440,BOMBA SUR [25028440],Bolívar,Magangue
667,15060130,ESPERANZA LA HACIENDA [15060130],La Guajira,Maicao
668,25027680,MAGANGUE [25027680],Bolívar,Magangue
669,25021030,SAN ZENON [25021030],Magdalena,San Zenon
670,25021340,ESPERANZA LA [25021340],Bolívar,Cicuco
671,15015050,AEROPUERTO SIMON BOLIVAR [15015050],Magdalena,Santa Marta
672,15060180,GLORIA LA [15060180],La Guajira,Hato Nuevo
673,15010010,MINCA [15010010],Magdalena,Santa Marta
674,15067060,ESPERANZA LA [15067060],La Guajira,Albania
675,13080020,LORICA [13080020],Córdoba,Lorica
676,13080040,LORICA [13080040],Córdoba,Lorica
677,25027840,MAGANGUE [25027840],Bolívar,Magangue
678,15067100,MIRA LA [15067100],La Guajira,Hato Nuevo
679,15067030,EJEMPLO EL [15067030],La Guajira,Albania
680,15060110,EJEMPLO EL [15060110],La Guajira,Hato Nuevo
681,15060270,ARENA LA [15060270],La Guajira,Riohacha
682,15037010,ANCHO [15037010],La Guajira,Dibulla
683,15037030,MINGUEO [1503703],La Guajira,Dibulla
684,15065120,LAGUNA D OXIDACION [15065120],La Guajira,Albania
685,15060140,SAN FRANCISCO [15060140],La Guajira,Albania
686,15067070,HOLANDA LA [15067070],La Guajira,Albania
687,15065090,AEROPUERTO INTERCOR [15065090],La Guajira,Albania
688,15017010,GAIRA [15017010],Magdalena,Santa Marta
689,15010100,PLTA GAIRA [15010100],Magdalena,Santa Marta
690,15065030,ARENA LA [15065030],La Guajira,Riohacha
691,15010200,PLASTICOS MAGDALEN [15010200],Magdalena,Santa Marta
692,15010190,CACAOS LOS [15010190],Magdalena,Santa Marta
693,15040030,RIO SAN FRANCISCO [15040030],La Guajira,Riohacha
694,15015010,CENTRO AGRO SENA [15015010],Magdalena,Santa Marta
695,15010501,IDEAM SANTA MARTA [15010501],Magdalena,Santa Marta
696,15065060,BUENA FE LA [15065060],La Guajira,Riohacha
697,15017050,SAN P. ALEJANDRINO [15017050],Magdalena,Santa Marta
698,15010240,CUBILETE EL BONDA [15010240],Magdalena,Santa Marta
699,15040010,ALTO RIO CORUAL [15040010],La Guajira,Riohacha
700,15047010,ANAIME [15047010],La Guajira,Riohacha
701,15085030,ESCUELA AGRICOLA CARRAIPIA  ,La Guajira,Maicao
702,21167060,SAN PABLO TOLIMA  ,Tolima,Cunday
703,15060020,CUESTECITA [15060020],La Guajira,Albania
704,15010170,ONACA [15010170],Magdalena,Santa Marta
705,21127030,SANTA MARIA  ,Huila,Santa Maria
706,27030040,GUAMO EL [27030040],Antioquia,Nechi
707,16030090,VILLA CARO [16030090],Norte de Santander,Villa Caro
708,12015050,RIOGRANDE [12015050],Antioquia,Turbo
709,13020020,CIELO EL [13020020],Córdoba,Tierralta
710,16055030,MARIA LA [16055030],Norte de Santander,Abrego
711,12010120,SANTA MARTHA [12010120],Antioquia,Turbo
712,16015501,AEROPUERTO CAMILO DAZA ,Norte de Santander,Cucuta
713,12010100,EUPOL [12010100],Antioquia,Turbo
714,16027110,TAPONERA LA [16027110],Norte de Santander,San Cayetano
715,12010140,RIOGRANDE [12010140],Antioquia,Turbo
716,13010020,TUCURA [13010020],Córdoba,Tierralta
717,16027090,MESA LA [16027090],Norte de Santander,El Zulia
718,16027130,ZULIA PUENTE OSPINA [16027130],Norte de Santander,Cucuta
719,12015040,NEGRA LA 1 [12015040],Antioquia,Turbo
720,12010180,CHOROMANDO HACIENDA [12010180],Antioquia,Turbo
721,13035010,PUERTO NUEVO [13035010],Córdoba,Tierralta
722,16020300,VALE  MONTEVIDE [16020300],Norte de Santander,Cucuta
723,16030080,LOURDES [16030080],Norte de Santander,Lourdes
724,23200010,SIMITI [23200010],Bolívar,Simiti
725,27015260,SALADA LA [27015260],Antioquia,Caldas
726,35250010,LA AURORA [35250010],Vichada,La Primavera
727,23080750,COCORNA [23080750],Antioquia,Cocorna
728,24030570,APOSENTOS [24030570],Boyacá,Socota
729,26200120,OTRAMINA [26200120],Antioquia,Titiribi
730,23080650,CAMPOALEGRE [23080650],Antioquia,Carmen De Viboral
731,24010110,COMODA LA [24010110],Boyacá,Santana
732,36020010,PUENTE QUEMADO [36020010],Casanare,Sacama
733,27015160,CLARA LA [27015160],Antioquia,Caldas
734,23127080,SALADO EL [23127080],Santander,Bolivar
735,24010790,PAMPLONILLA [24010790],Santander,Suaita
736,36027010,PUENTE QUEMADO [36027010],Arauca,Tame
737,24010760,SUAITA [24010760],Santander,Suaita
738,26210080,HERRADURA LA [26210080],Antioquia,Concordia
739,24030860,CAPILLA LA [24030860],Boyacá,Tutaza
740,11050030,BUEY EL [1105003],Chocó,Medio Atrato
741,11050060,ALTO DEL BUEY [11050060],Chocó,Medio Atrato
742,24035320,SATIVANORTE [24035320],Boyacá,Sativanorte
743,23127060,SANTA ROSA  ,Santander,Cimitarra
744,36020020,CABUYA LA [36020020],Casanare,Hato Corozal
745,24017710,MAMARUCO [24017710],Santander,Suaita
746,24010770,SAN PEDRO HACIENDA [24010770],Santander,Suaita
747,37045010,SARAVENA  ,Arauca,Saravena
748,26155170,TESORITO FINCA  ,Caldas,Manizales
749,24020040,ENCINO [24020040],Santander,Encino
750,24030670,SANTA ROSITA [24030670],Boyacá,Sativanorte
751,24030580,JERICO [24030580],Boyacá,Jerico
752,23080820,TAFETANES [23080820],Antioquia,Granada
753,35257030,PUERTO FORTUNA [35257030],Vichada,La Primavera
754,11070130,BRECHON EL [11070130],Antioquia,Urrao
755,23080910,MEDIOS LOS [23080910],Antioquia,Granada
756,23087300,CASAMIA [23087300],Antioquia,Rionegro
757,23085010,CALDERAS [23085010],Antioquia,San Carlos
758,24010650,OLIVAL [24010650],Santander,Suaita
759,24020220,PAVAS LAS [24020220],Santander,Coromoro
760,23085220,SAN CARLOS [23085220],Antioquia,San Carlos
761,26200140,ARMENIA [26200140],Antioquia,Armenia
762,23087260,COLTEPUNTO RNS 19 [23087260],Antioquia,Rionegro
763,23080640,MARINILLA [23080640],Antioquia,Marinilla
764,35250040,ACEITICO [35250040],Vichada,Puerto Carreno
765,23107040,VEGACHI [23107040],Antioquia,Vegachi
766,23147020,PUENTE FERROCARRIL [23147020],Santander,Simacota
767,11115040,MUSINGA [11115040],Antioquia,Frontino
768,23127070,ANGUSTIAS LAS [23127070],Santander,Bolivar
769,38015020,MEREY EL [38015020],Vichada,Puerto Carreno
770,23105030,VEGACHI [23105030],Antioquia,Vegachi
771,26230220,OCULTA LA [26230220],Antioquia,Belmira
772,24055030,ZAPATOCA [24055030],Santander,Zapatoca
773,37010050,TABETA [37010050],Santander,Concepcion
774,11090010,OPOGADO [11090010],Chocó,Bojaya
775,27020220,LLANOS D CUIBA LOS [27020220],Antioquia,Yarumal
776,24030270,SAN ANDRES [24030270],Santander,San Andres
777,24030210,CERRITO [24030210],Santander,Cerrito
778,23100030,TIGRE EL [23100030],Antioquia,Vegachi
779,24035400,VOLCAN EL [24035400],Santander,Cerrito
780,27015200,NORMANDIA HACIENDA [27015200],Antioquia,Yolombo
781,23137020,PUERTO GAITAN [23137020],Santander,Puerto Parra
782,24037350,PUENTE PESCADERO [24037350],Santander,Aratoca
783,36030040,BANADIA [36030040],Arauca,Saravena
784,11115030,NUTIBARA [11115030],Antioquia,Frontino
785,24035270,TINAGA GRANJA [24035270],Santander,Cerrito
786,26230200,SABANALARGA [26230200],Antioquia,Sabanalarga
787,38017010,PUERTO CARREÑO [38017010],Vichada,Puerto Carreno
788,11110030,FUEMIA [11110030],Antioquia,Frontino
789,23155040,CENTRO EL [23155040],Santander,Barrancabermeja
790,35250020,PATEVACAL [35250020],Vichada,La Primavera
791,27010770,CHUSCAL EL [27010770],Antioquia,Heliconia
792,23087670,RIOTEX [23087670],Antioquia,Rionegro
793,35257040,ACEITICO [35257040],Vichada,Puerto Carreno
794,24030370,SUSA [24030370],Santander,Onzaga
795,23110060,PADILLA [23110060],Santander,Cimitarra
796,23115020,PADILLA [23115020],Santander,Cimitarra
797,27010810,SANTA HELENA [27010810],Antioquia,Medellin
798,26227010,PURGATORIO [26227010],Antioquia,Buritica
799,23080800,PATIO BONITO [23080800],Antioquia,San Carlos
800,24035250,CHITA  ,Boyacá,Chita
801,12015060,TULENAPA  ,Antioquia,Carepa
802,23085110,PENOL EL [23085110],Antioquia,Penol
803,26210140,ALTAMIRA [26210140],Antioquia,Betulia
804,35257020,PATEVACAL [35257020],Vichada,La Primavera
805,23125130,LANDAZURI [23125130],Santander,Landazuri
806,23097040,PUERTO INMARCO [23097040],Antioquia,Puerto Nare
807,23085130,SAN CARLOS [23085130],Antioquia,San Carlos
808,23080490,SAN CARLOS [23080490],Antioquia,San Carlos
809,23080930,POPO EL [23080930],Antioquia,San Carlos
810,23080400,SAN CARLOS [23080400],Antioquia,San Carlos
811,35060240,GAMA [35060240],Cundinamarca,Gama
812,26217040,CANGREJO EL [26217040],Antioquia,Betulia
813,11057010,TAGACHI [11057010],Chocó,Quibdo
814,23120090,LANDAZURI [23120090],Santander,Velez
815,11050010,TAGACHI [11050010],Chocó,Quibdo
816,24030240,SUSACON [24030240],Boyacá,Susacon
817,24030850,ASERRIO EL [24030850],Santander,Onzaga
818,36020030,SANTA INES [36020030],Arauca,Tame
819,24015250,LAJA LA [24015250],Santander,Guadalupe
820,27015502,SOLMAFORO MEDELLIN [27015502],Antioquia,Medellin
821,26180250,VALLE ALTO  ,Caldas,Salamina
822,24035010,CUSAGUI [24035010],Boyacá,La Uvita
823,24020230,PUEBLO VIEJO [24020230],Santander,Coromoro
824,23080810,JORDAN EL [23080810],Antioquia,San Carlos
825,23087480,CANAL DE FUGA [23087480],Antioquia,San Carlos
826,36027040,SAN SALVADOR [36027040],Casanare,Hato Corozal
827,23097050,PUERTO SUIZA [23097050],Antioquia,Puerto Nare
828,56015010,PANAMERICANA [56015010],Chocó,Bahia Solano
829,27011110,ASTILLEROS [27011110],Antioquia,Medellin
830,24010240,OIBA [24010240],Santander,Oiba
831,24025050,CHARALA [24025050],Santander,Charala
832,23080720,CANTERAS [23080720],Antioquia,Puerto Nare
833,11077020,LA MAGDALENA ,Antioquia,Urrao
834,36027050,CRAVO NORTE [36027050],Arauca,Cravo Norte
835,24020120,COROMORO [24020120],Santander,Coromoro
836,24017520,OIBA,Santander,Oiba
837,36027030,SANTA INES [36027030],Arauca,Tame
838,27015270,JARDIN BOTANICO [27015270],Antioquia,Medellin
839,24020210,CHARALA [24020210],Santander,Charala
840,24020030,CHARALA [24020030],Santander,Charala
841,27015210,VIVERO EL [27015210],Antioquia,Guarne
842,24027050,PUENTE LLANO [24027050],Santander,Charala
843,24015300,VILLA DE LEIVA  ,Boyacá,Villa De Leiva
844,26210090,ANZA [26210090],Antioquia,Anza
845,23125120,CIMITARRA [23125120],Santander,Cimitarra
846,23085160,CORRIENTES [23085160],Antioquia,San Vicente
847,27011120,IGUANA LA [27011120],Antioquia,Medellin
848,27015090,TULIO OSPINA [27015090],Antioquia,Bello
849,24011070,SANTUARIO EL [24011070],Santander,El Guacamayo
850,11075020,URRAO [11075020],Antioquia,Urrao
851,24035330,BOAVITA [24035330],Boyacá,Boavita
852,27010060,MEDELLIN  [27010060],Antioquia,Medellin
